pid_integral,pid_derivative,pid_proportional,integral_sum,motor_target,gyro_offset,gyro_value,motors_enabled
81.0,11.0,29.0,0.0,15.81,2.0,1.45,True
81.0,11.0,29.0,0.0,21.38,2.0,2.65,True
81.0,11.0,29.0,0.0,13.23,2.0,-5.46,True
81.0,11.0,29.0,0.0,19.63,2.0,0.2,True
81.0,11.0,29.0,0.0,8.68,2.0,-5.39,True
81.0,11.0,29.0,0.0,-2.0,2.0,-9.84,True
81.0,11.0,29.0,0.0,-4.32,2.0,-6.73,True
81.0,11.0,29.0,0.0,-4.52,2.0,-4.05,True
81.0,11.0,29.0,0.0,-2.4,2.0,-1.84,True
81.0,11.0,29.0,0.0,-3.15,2.0,-2.44,True
81.0,11.0,29.0,0.0,2.83,2.0,0.13,True
81.0,11.0,29.0,0.0,1.56,2.0,-2.13,True
81.0,11.0,29.0,0.0,3.25,2.0,-1.08,True
81.0,11.0,29.0,0.0,-4.54,2.0,-6.61,True
81.0,11.0,29.0,0.0,-4.98,2.0,-4.67,True
81.0,11.0,29.0,0.0,-2.47,2.0,-1.44,True
81.0,11.0,29.0,0.0,-1.45,2.0,-1.5,True
81.0,11.0,29.0,0.0,5.11,2.0,1.49,True
81.0,11.0,29.0,0.0,1.96,2.0,-2.26,True
81.0,11.0,29.0,0.0,-1.72,2.0,-3.78,True
81.0,11.0,29.0,0.0,-2.11,2.0,-3.13,True
81.0,11.0,29.0,0.0,0.5,2.0,-0.9,True
81.0,11.0,29.0,0.0,1.06,2.0,-1.01,True
81.0,11.0,29.0,0.0,-0.43,2.0,-2.36,True
81.0,11.0,29.0,0.0,-0.69,2.0,-2.33,True
81.0,11.0,29.0,0.0,-2.68,2.0,-3.41,True
81.0,11.0,29.0,0.0,2.05,2.0,0.28,True
81.0,11.0,29.0,0.0,2.2,2.0,-0.66,True
81.0,11.0,29.0,0.0,-3.48,2.0,-5.19,True
81.0,11.0,29.0,0.0,0.51,2.0,-1.41,True
81.0,11.0,29.0,0.0,-4.32,2.0,-4.18,True
81.0,11.0,29.0,0.0,-2.29,2.0,-1.63,True
81.0,11.0,29.0,0.0,-1.92,2.0,-1.46,True
81.0,11.0,29.0,0.0,0.46,2.0,-0.24,True
81.0,11.0,29.0,0.0,1.46,2.0,-0.84,True
81.0,11.0,29.0,0.0,-2.97,2.0,-4.32,True
81.0,11.0,29.0,0.0,-1.08,2.0,-2.13,True
81.0,11.0,29.0,0.0,-1.97,2.0,-2.27,True
81.0,11.0,29.0,0.0,3.05,2.0,1.02,True
81.0,11.0,29.0,0.0,-0.79,2.0,-2.72,True
81.0,11.0,29.0,0.0,-1.73,2.0,-3.52,True
81.0,11.0,29.0,0.0,-1.38,2.0,-2.75,True
81.0,11.0,29.0,0.0,4.93,2.0,1.62,True
81.0,11.0,29.0,0.0,2.39,2.0,-1.09,True
81.0,11.0,29.0,0.0,-3.23,2.0,-5.92,True
81.0,11.0,29.0,0.0,6.01,2.0,1.77,True
81.0,11.0,29.0,0.0,-10.57,2.0,-10.13,True
81.0,11.0,29.0,0.0,-9.25,2.0,-4.16,True
81.0,11.0,29.0,0.0,-7.56,2.0,-1.67,True
81.0,11.0,29.0,0.0,-9.06,2.0,-2.37,True
81.0,11.0,29.0,0.0,-7.87,2.0,-1.49,True
81.0,11.0,29.0,0.0,-5.33,2.0,-0.23,True
81.0,11.0,29.0,0.0,0.87,2.0,1.62,True
81.0,11.0,29.0,0.0,3.38,2.0,1.26,True
81.0,11.0,29.0,0.0,3.64,2.0,-0.36,True
81.0,11.0,29.0,0.0,0.2,2.0,-3.52,True
81.0,11.0,29.0,0.0,-0.7,2.0,-3.38,True
81.0,11.0,29.0,0.0,-1.35,2.0,-2.54,True
81.0,11.0,29.0,0.0,-1.79,2.0,-2.56,True
81.0,11.0,29.0,0.0,1.61,2.0,-0.37,True
81.0,11.0,29.0,0.0,4.15,2.0,0.54,True
81.0,11.0,29.0,0.0,1.04,2.0,-1.85,True
81.0,11.0,29.0,0.0,-4.27,2.0,-5.08,True
81.0,11.0,29.0,0.0,-7.57,2.0,-5.07,True
81.0,11.0,29.0,0.0,-4.04,2.0,-1.04,True
81.0,11.0,29.0,0.0,-3.0,2.0,-1.0,True
81.0,11.0,29.0,0.0,-0.07,2.0,0.01,True
81.0,11.0,29.0,0.0,3.62,2.0,0.86,True
81.0,11.0,29.0,0.0,4.25,2.0,-0.35,True
81.0,11.0,29.0,0.0,3.97,2.0,-1.02,True
81.0,11.0,29.0,0.0,0.1,2.0,-3.06,True
81.0,11.0,29.0,0.0,-3.06,2.0,-4.01,True
81.0,11.0,29.0,0.0,-1.64,2.0,-2.18,True
81.0,11.0,29.0,0.0,4.4,2.0,1.26,True
81.0,11.0,29.0,0.0,3.47,2.0,-1.19,True
81.0,11.0,29.0,0.0,0.78,2.0,-3.09,True
81.0,11.0,29.0,0.0,-7.66,2.0,-9.13,True
81.0,11.0,29.0,0.0,0.16,2.0,0.0,True
81.0,11.0,29.0,0.0,-1.25,2.0,-1.93,True
81.0,11.0,29.0,0.0,1.48,2.0,0.03,True
81.0,11.0,29.0,0.0,4.95,2.0,0.94,True
81.0,11.0,29.0,0.0,5.76,2.0,-0.22,True
81.0,11.0,29.0,0.0,7.46,2.0,-0.11,True
81.0,11.0,29.0,0.0,1.37,2.0,-5.31,True
81.0,11.0,29.0,0.0,3.49,2.0,-2.22,True
81.0,11.0,29.0,0.0,-6.3,2.0,-8.49,True
81.0,11.0,29.0,0.0,1.59,2.0,-0.73,True
81.0,11.0,29.0,0.0,-7.43,2.0,-5.88,True
81.0,11.0,29.0,0.0,-5.84,2.0,-2.98,True
81.0,11.0,29.0,0.0,-4.43,2.0,-1.8,True
81.0,11.0,29.0,0.0,-2.87,2.0,-1.06,True
81.0,11.0,29.0,0.0,0.41,2.0,0.27,True
81.0,11.0,29.0,0.0,6.77,2.0,2.16,True
81.0,11.0,29.0,0.0,3.65,2.0,-2.15,True
81.0,11.0,29.0,0.0,1.84,2.0,-3.17,True
81.0,11.0,29.0,0.0,0.43,2.0,-3.34,True
81.0,11.0,29.0,0.0,-5.81,2.0,-6.57,True
81.0,11.0,29.0,0.0,-4.33,2.0,-3.7,True
81.0,11.0,29.0,0.0,-2.83,2.0,-2.14,True
81.0,11.0,29.0,0.0,0.05,2.0,-0.42,True
81.0,11.0,29.0,0.0,5.7,2.0,2.4,True
81.0,11.0,29.0,0.0,5.88,2.0,0.16,True
81.0,11.0,29.0,0.0,-1.02,2.0,-5.56,True
81.0,11.0,29.0,0.0,-1.12,2.0,-4.1,True
81.0,11.0,29.0,0.0,0.17,2.0,-2.15,True
81.0,11.0,29.0,0.0,0.02,2.0,-2.05,True
81.0,11.0,29.0,0.0,0.27,2.0,-1.83,True
81.0,11.0,29.0,0.0,0.55,2.0,-1.74,True
81.0,11.0,29.0,0.0,0.71,2.0,-1.75,True
81.0,11.0,29.0,0.0,0.86,2.0,-1.81,True
81.0,11.0,29.0,0.0,1.0,2.0,-1.79,True
81.0,11.0,29.0,0.0,0.54,2.0,-2.36,True
81.0,11.0,29.0,0.0,-2.67,2.0,-4.19,True
81.0,11.0,29.0,0.0,-5.39,2.0,-4.41,True
81.0,11.0,29.0,0.0,-3.19,2.0,-1.72,True
81.0,11.0,29.0,0.0,-2.18,2.0,-1.52,True
81.0,11.0,29.0,0.0,1.99,2.0,1.67,True
81.0,11.0,29.0,0.0,-0.2,2.0,-2.16,True
81.0,11.0,29.0,0.0,1.25,2.0,-1.09,True
81.0,11.0,29.0,0.0,3.79,2.0,-0.03,True
81.0,11.0,29.0,0.0,1.29,2.0,-2.34,True
81.0,11.0,29.0,0.0,-3.81,2.0,-4.08,True
81.0,11.0,29.0,0.0,-0.15,2.0,-0.59,True
81.0,11.0,29.0,0.0,0.04,2.0,-1.1,True
81.0,11.0,29.0,0.0,-0.8,2.0,-2.07,True
81.0,11.0,29.0,0.0,0.63,2.0,-1.26,True
81.0,11.0,29.0,0.0,2.16,2.0,-0.4,True
81.0,11.0,29.0,0.0,3.28,2.0,-0.26,True
81.0,11.0,29.0,0.0,-2.05,2.0,-4.54,True
81.0,11.0,29.0,0.0,-1.64,2.0,-2.85,True
81.0,11.0,29.0,0.0,-1.76,2.0,-2.32,True
81.0,11.0,29.0,0.0,2.84,2.0,0.58,True
81.0,11.0,29.0,0.0,6.82,2.0,1.28,True
81.0,11.0,29.0,0.0,3.09,2.0,-2.86,True
81.0,11.0,29.0,0.0,3.22,2.0,-2.19,True
81.0,11.0,29.0,0.0,-5.48,2.0,-7.54,True
81.0,11.0,29.0,0.0,-6.54,2.0,-4.03,True
81.0,11.0,29.0,0.0,-2.46,2.0,-0.2,True
81.0,11.0,29.0,0.0,-1.63,2.0,-0.46,True
81.0,11.0,29.0,0.0,-1.03,2.0,-0.83,True
81.0,11.0,29.0,0.0,7.28,2.0,3.88,True
81.0,11.0,29.0,0.0,4.74,2.0,-0.13,True
81.0,11.0,29.0,0.0,3.91,2.0,-1.67,True
81.0,11.0,29.0,0.0,-6.28,2.0,-8.34,True
81.0,11.0,29.0,0.0,-4.49,2.0,-4.38,True
81.0,11.0,29.0,0.0,-2.06,2.0,-1.5,True
81.0,11.0,29.0,0.0,-1.51,2.0,-1.73,True
81.0,11.0,29.0,0.0,6.0,2.0,2.9,True
81.0,11.0,29.0,0.0,4.75,2.0,0.07,True
81.0,11.0,29.0,0.0,1.48,2.0,-2.33,True
81.0,11.0,29.0,0.0,-6.01,2.0,-6.99,True
81.0,11.0,29.0,0.0,-3.01,2.0,-3.01,True
81.0,11.0,29.0,0.0,-1.87,2.0,-1.75,True
81.0,11.0,29.0,0.0,3.13,2.0,1.26,True
81.0,11.0,29.0,0.0,2.63,2.0,-0.41,True
81.0,11.0,29.0,0.0,2.14,2.0,-1.37,True
81.0,11.0,29.0,0.0,-4.94,2.0,-6.49,True
81.0,11.0,29.0,0.0,-3.56,2.0,-3.67,True
81.0,11.0,29.0,0.0,-1.86,2.0,-1.98,True
81.0,11.0,29.0,0.0,6.98,2.0,3.63,True
81.0,11.0,29.0,0.0,6.75,2.0,1.23,True
81.0,11.0,29.0,0.0,6.73,2.0,-0.73,True
81.0,11.0,29.0,0.0,-2.89,2.0,-5.76,True
81.0,11.0,29.0,0.0,-5.12,2.0,-5.85,True
81.0,11.0,29.0,0.0,1.06,2.0,-1.16,True
81.0,11.0,29.0,0.0,-0.43,2.0,-2.4,True
81.0,11.0,29.0,0.0,-1.51,2.0,-2.54,True
81.0,11.0,29.0,0.0,1.47,2.0,-0.23,True
81.0,11.0,29.0,0.0,-0.57,2.0,-2.17,True
81.0,11.0,29.0,0.0,-2.84,2.0,-2.92,True
81.0,11.0,29.0,0.0,4.45,2.0,2.4,True
81.0,11.0,29.0,0.0,1.96,2.0,-0.99,True
81.0,11.0,29.0,0.0,0.07,2.0,-2.32,True
81.0,11.0,29.0,0.0,-4.68,2.0,-5.14,True
81.0,11.0,29.0,0.0,-2.93,2.0,-2.58,True
81.0,11.0,29.0,0.0,1.26,2.0,0.43,True
81.0,11.0,29.0,0.0,1.97,2.0,-0.63,True
81.0,11.0,29.0,0.0,0.87,2.0,-2.03,True
81.0,11.0,29.0,0.0,-0.96,2.0,-3.06,True
81.0,11.0,29.0,0.0,-3.81,2.0,-4.45,True
81.0,11.0,29.0,0.0,1.36,2.0,-0.65,True
81.0,11.0,29.0,0.0,2.77,2.0,-0.43,True
81.0,11.0,29.0,0.0,2.53,2.0,-1.21,True
81.0,11.0,29.0,0.0,-5.0,2.0,-6.54,True
81.0,11.0,29.0,0.0,-3.82,2.0,-3.6,True
81.0,11.0,29.0,0.0,8.48,2.0,4.96,True
81.0,11.0,29.0,0.0,3.58,2.0,-1.0,True
81.0,11.0,29.0,0.0,-4.17,2.0,-6.56,True
81.0,11.0,29.0,0.0,-3.39,2.0,-3.68,True
81.0,11.0,29.0,0.0,-0.54,2.0,-0.94,True
81.0,11.0,29.0,0.0,1.32,2.0,-0.65,True
81.0,11.0,29.0,0.0,1.38,2.0,-1.46,True
81.0,11.0,29.0,0.0,3.09,2.0,-0.52,True
81.0,11.0,29.0,0.0,3.36,2.0,-0.42,True
81.0,11.0,29.0,0.0,-4.88,2.0,-6.72,True
81.0,11.0,29.0,0.0,-2.71,2.0,-3.25,True
81.0,11.0,29.0,0.0,-0.54,2.0,-1.15,True
81.0,11.0,29.0,0.0,1.01,2.0,-0.78,True
81.0,11.0,29.0,0.0,1.64,2.0,-1.02,True
81.0,11.0,29.0,0.0,0.35,2.0,-1.59,True
81.0,11.0,29.0,0.0,0.48,2.0,-1.51,True
81.0,11.0,29.0,0.0,0.91,2.0,-1.4,True
81.0,11.0,29.0,0.0,-0.54,2.0,-2.57,True
81.0,11.0,29.0,0.0,-0.38,2.0,-2.27,True
81.0,11.0,29.0,0.0,-0.36,2.0,-2.08,True
81.0,11.0,29.0,0.0,-0.14,2.0,-1.87,True
81.0,11.0,29.0,0.0,-0.11,2.0,-1.87,True
81.0,11.0,29.0,0.0,0.37,2.0,-1.7,True
81.0,11.0,29.0,0.0,0.65,2.0,-1.62,True
81.0,11.0,29.0,0.0,0.87,2.0,-1.64,True
81.0,11.0,29.0,0.0,0.93,2.0,-1.84,True
81.0,11.0,29.0,0.0,1.43,2.0,-1.61,True
81.0,11.0,29.0,0.0,-2.71,2.0,-4.91,True
81.0,11.0,29.0,0.0,-7.14,2.0,-4.19,True
81.0,11.0,29.0,0.0,-0.98,2.0,1.54,True
81.0,11.0,29.0,0.0,1.53,2.0,0.5,True
81.0,11.0,29.0,0.0,3.89,2.0,0.9,True
81.0,11.0,29.0,0.0,7.66,2.0,1.15,True
81.0,11.0,29.0,0.0,3.46,2.0,-3.59,True
81.0,11.0,29.0,0.0,1.26,2.0,-3.36,True
81.0,11.0,29.0,0.0,-6.38,2.0,-7.58,True
81.0,11.0,29.0,0.0,-3.76,2.0,-3.48,True
81.0,11.0,29.0,0.0,-5.84,2.0,-3.58,True
81.0,11.0,29.0,0.0,-4.79,2.0,-1.99,True
81.0,11.0,29.0,0.0,-1.44,2.0,0.05,True
81.0,11.0,29.0,0.0,1.43,2.0,0.0,True
81.0,11.0,29.0,0.0,5.43,2.0,1.42,True
81.0,11.0,29.0,0.0,3.63,2.0,-1.12,True
81.0,11.0,29.0,0.0,-1.1,2.0,-3.57,True
81.0,11.0,29.0,0.0,-1.45,2.0,-2.97,True
81.0,11.0,29.0,0.0,-0.51,2.0,-2.03,True
81.0,11.0,29.0,0.0,0.93,2.0,-1.0,True
81.0,11.0,29.0,0.0,2.51,2.0,-0.91,True
81.0,11.0,29.0,0.0,-4.63,2.0,-5.96,True
81.0,11.0,29.0,0.0,-3.63,2.0,-3.7,True
81.0,11.0,29.0,0.0,-2.28,2.0,-2.08,True
81.0,11.0,29.0,0.0,6.08,2.0,0.92,True
81.0,11.0,29.0,0.0,6.97,2.0,0.11,True
81.0,11.0,29.0,0.0,0.16,2.0,-5.57,True
81.0,11.0,29.0,0.0,2.2,2.0,-2.73,True
81.0,11.0,29.0,0.0,-4.26,2.0,-6.61,True
81.0,11.0,29.0,0.0,-1.9,2.0,-3.22,True
81.0,11.0,29.0,0.0,-3.66,2.0,-3.0,True
81.0,11.0,29.0,0.0,-0.7,2.0,-0.95,True
81.0,11.0,29.0,0.0,5.35,2.0,2.08,True
81.0,11.0,29.0,0.0,5.54,2.0,0.58,True
81.0,11.0,29.0,0.0,2.91,2.0,-1.6,True
81.0,11.0,29.0,0.0,-3.44,2.0,-6.17,True
81.0,11.0,29.0,0.0,-6.87,2.0,-5.58,True
81.0,11.0,29.0,0.0,-6.96,2.0,-3.8,True
81.0,11.0,29.0,0.0,-3.64,2.0,-1.5,True
81.0,11.0,29.0,0.0,-1.06,2.0,-0.45,True
81.0,11.0,29.0,0.0,5.92,2.0,1.93,True
81.0,11.0,29.0,0.0,4.75,2.0,-1.24,True
81.0,11.0,29.0,0.0,8.29,2.0,0.4,True
81.0,11.0,29.0,0.0,5.94,2.0,-2.7,True
81.0,11.0,29.0,0.0,0.23,2.0,-4.93,True
81.0,11.0,29.0,0.0,-9.48,2.0,-9.83,True
81.0,11.0,29.0,0.0,-1.22,2.0,-1.91,True
81.0,11.0,29.0,0.0,-5.69,2.0,-4.18,True
81.0,11.0,29.0,0.0,-5.36,2.0,-2.98,True
81.0,11.0,29.0,0.0,-0.5,2.0,0.77,True
81.0,11.0,29.0,0.0,-0.69,2.0,-0.86,True
81.0,11.0,29.0,0.0,3.11,2.0,0.81,True
81.0,11.0,29.0,0.0,4.35,2.0,0.43,True
81.0,11.0,29.0,0.0,-0.41,2.0,-3.64,True
81.0,11.0,29.0,0.0,0.37,2.0,-2.02,True
81.0,11.0,29.0,0.0,-2.2,2.0,-2.7,True
81.0,11.0,29.0,0.0,0.29,2.0,-0.62,True
81.0,11.0,29.0,0.0,0.72,2.0,-1.14,True
81.0,11.0,29.0,0.0,1.71,2.0,-0.99,True
81.0,11.0,29.0,0.0,0.38,2.0,-2.21,True
81.0,11.0,29.0,0.0,-1.34,2.0,-2.78,True
81.0,11.0,29.0,0.0,0.63,2.0,-1.03,True
81.0,11.0,29.0,0.0,3.37,2.0,-0.38,True
81.0,11.0,29.0,0.0,-5.18,2.0,-6.96,True
81.0,11.0,29.0,0.0,0.19,2.0,-1.77,True
81.0,11.0,29.0,0.0,0.78,2.0,-1.46,True
81.0,11.0,29.0,0.0,3.15,2.0,-0.64,True
81.0,11.0,29.0,0.0,-2.74,2.0,-5.27,True
81.0,11.0,29.0,0.0,-0.1,2.0,-2.26,True
81.0,11.0,29.0,0.0,-1.09,2.0,-2.75,True
81.0,11.0,29.0,0.0,-0.53,2.0,-1.91,True
81.0,11.0,29.0,0.0,2.38,2.0,-0.23,True
81.0,11.0,29.0,0.0,-1.17,2.0,-3.18,True
81.0,11.0,29.0,0.0,-2.25,2.0,-3.31,True
81.0,11.0,29.0,0.0,-0.78,2.0,-2.1,True
81.0,11.0,29.0,0.0,1.92,2.0,-0.39,True
81.0,11.0,29.0,0.0,2.3,2.0,-0.74,True
81.0,11.0,29.0,0.0,-3.22,2.0,-4.82,True
81.0,11.0,29.0,0.0,1.07,2.0,-0.83,True
81.0,11.0,29.0,0.0,0.2,2.0,-1.8,True
81.0,11.0,29.0,0.0,-0.56,2.0,-2.22,True
81.0,11.0,29.0,0.0,-0.33,2.0,-1.95,True
81.0,11.0,29.0,0.0,-0.22,2.0,-1.87,True
81.0,11.0,29.0,0.0,0.24,2.0,-1.66,True
81.0,11.0,29.0,0.0,0.26,2.0,-1.77,True
81.0,11.0,29.0,0.0,0.52,2.0,-1.7,True
81.0,11.0,29.0,0.0,0.87,2.0,-1.65,True
81.0,11.0,29.0,0.0,1.37,2.0,-1.48,True
81.0,11.0,29.0,0.0,-4.18,2.0,-5.41,True
81.0,11.0,29.0,0.0,-1.1,2.0,-2.0,True
81.0,11.0,29.0,0.0,0.18,2.0,-1.24,True
81.0,11.0,29.0,0.0,3.63,2.0,0.65,True
81.0,11.0,29.0,0.0,4.65,2.0,-0.02,True
81.0,11.0,29.0,0.0,-3.47,2.0,-6.36,True
81.0,11.0,29.0,0.0,-1.57,2.0,-3.34,True
81.0,11.0,29.0,0.0,-0.85,2.0,-1.91,True
81.0,11.0,29.0,0.0,-4.99,2.0,-3.88,True
81.0,11.0,29.0,0.0,2.2,2.0,1.69,True
81.0,11.0,29.0,0.0,3.39,2.0,0.28,True
81.0,11.0,29.0,0.0,1.14,2.0,-2.53,True
81.0,11.0,29.0,0.0,0.22,2.0,-2.51,True
81.0,11.0,29.0,0.0,-3.72,2.0,-4.77,True
81.0,11.0,29.0,0.0,-2.82,2.0,-3.12,True
81.0,11.0,29.0,0.0,1.59,2.0,0.25,True
81.0,11.0,29.0,0.0,1.21,2.0,-0.87,True
81.0,11.0,29.0,0.0,3.38,2.0,-0.15,True
81.0,11.0,29.0,0.0,3.43,2.0,-0.99,True
81.0,11.0,29.0,0.0,-4.39,2.0,-6.64,True
81.0,11.0,29.0,0.0,-2.08,2.0,-3.29,True
81.0,11.0,29.0,0.0,-4.59,2.0,-3.86,True
81.0,11.0,29.0,0.0,-0.47,2.0,-0.21,True
81.0,11.0,29.0,0.0,1.05,2.0,-0.03,True
81.0,11.0,29.0,0.0,3.11,2.0,-0.09,True
81.0,11.0,29.0,0.0,0.08,2.0,-3.18,True
81.0,11.0,29.0,0.0,1.7,2.0,-1.57,True
81.0,11.0,29.0,0.0,-5.63,2.0,-6.61,True
81.0,11.0,29.0,0.0,0.29,2.0,-0.83,True
81.0,11.0,29.0,0.0,3.41,2.0,0.02,True
81.0,11.0,29.0,0.0,1.99,2.0,-1.99,True
81.0,11.0,29.0,0.0,-0.2,2.0,-3.34,True
81.0,11.0,29.0,0.0,-2.83,2.0,-3.66,True
81.0,11.0,29.0,0.0,-0.8,2.0,-1.44,True
81.0,11.0,29.0,0.0,0.26,2.0,-1.03,True
81.0,11.0,29.0,0.0,-3.59,2.0,-4.39,True
81.0,11.0,29.0,0.0,11.07,2.0,5.68,True
81.0,11.0,29.0,0.0,15.37,2.0,4.18,True
81.0,11.0,29.0,0.0,13.3,2.0,-0.1,True
81.0,11.0,29.0,0.0,8.28,2.0,-4.07,True
81.0,11.0,29.0,0.0,5.76,2.0,-3.98,True
81.0,11.0,29.0,0.0,1.06,2.0,-5.9,True
81.0,11.0,29.0,0.0,-2.42,2.0,-5.68,True
81.0,11.0,29.0,0.0,-4.35,2.0,-4.87,True
81.0,11.0,29.0,0.0,0.12,2.0,-1.16,True
81.0,11.0,29.0,0.0,6.59,2.0,2.53,True
81.0,11.0,29.0,0.0,4.63,2.0,-2.21,True
81.0,11.0,29.0,0.0,-4.62,2.0,-8.02,True
81.0,11.0,29.0,0.0,-6.54,2.0,-5.72,True
81.0,11.0,29.0,0.0,-4.19,2.0,-2.01,True
81.0,11.0,29.0,0.0,-3.61,2.0,-1.79,True
81.0,11.0,29.0,0.0,-1.39,2.0,-0.18,True
81.0,11.0,29.0,0.0,1.09,2.0,0.04,True
81.0,11.0,29.0,0.0,1.33,2.0,-0.92,True
81.0,11.0,29.0,0.0,-2.94,2.0,-4.27,True
81.0,11.0,29.0,0.0,-3.44,2.0,-3.48,True
81.0,11.0,29.0,0.0,-1.74,2.0,-1.52,True
81.0,11.0,29.0,0.0,1.78,2.0,-0.08,True
81.0,11.0,29.0,0.0,2.61,2.0,-1.33,True
81.0,11.0,29.0,0.0,12.26,2.0,5.43,True
81.0,11.0,29.0,0.0,18.69,2.0,4.49,True
81.0,11.0,29.0,0.0,20.67,2.0,3.12,True
81.0,11.0,29.0,0.0,16.99,2.0,-1.27,True
81.0,11.0,29.0,0.0,16.8,2.0,-1.44,True
81.0,11.0,29.0,0.0,14.8,2.0,-3.78,True
81.0,11.0,29.0,0.0,6.53,2.0,-8.29,True
81.0,11.0,29.0,0.0,12.46,2.0,-2.17,True
81.0,11.0,29.0,0.0,-0.71,2.0,-10.19,True
81.0,11.0,29.0,0.0,-2.38,2.0,-6.71,True
81.0,11.0,29.0,0.0,-8.19,2.0,-7.91,True
81.0,11.0,29.0,0.0,-8.17,2.0,-4.62,True
81.0,11.0,29.0,0.0,-4.83,2.0,-0.8,True
81.0,11.0,29.0,0.0,4.9,2.0,3.56,True
81.0,11.0,29.0,0.0,5.89,2.0,1.42,True
81.0,11.0,29.0,0.0,2.1,2.0,-1.97,True
81.0,11.0,29.0,0.0,-5.5,2.0,-7.35,True
81.0,11.0,29.0,0.0,-2.14,2.0,-2.95,True
81.0,11.0,29.0,0.0,0.07,2.0,-1.47,True
81.0,11.0,29.0,0.0,3.5,2.0,0.45,True
81.0,11.0,29.0,0.0,1.14,2.0,-1.64,True
81.0,11.0,29.0,0.0,-2.26,2.0,-3.92,True
81.0,11.0,29.0,0.0,-6.53,2.0,-5.19,True
81.0,11.0,29.0,0.0,-3.63,2.0,-1.4,True
81.0,11.0,29.0,0.0,-2.6,2.0,-1.93,True
81.0,11.0,29.0,0.0,-7.92,2.0,-4.73,True
81.0,11.0,29.0,0.0,-9.53,2.0,-4.06,True
81.0,11.0,29.0,0.0,-3.97,2.0,0.63,True
81.0,11.0,29.0,0.0,-3.97,2.0,-0.6,True
81.0,11.0,29.0,0.0,1.33,2.0,2.02,True
81.0,11.0,29.0,0.0,4.89,2.0,2.75,True
81.0,11.0,29.0,0.0,1.45,2.0,-1.23,True
81.0,11.0,29.0,0.0,3.21,2.0,-0.76,True
81.0,11.0,29.0,0.0,1.75,2.0,-1.85,True
81.0,11.0,29.0,0.0,-5.27,2.0,-5.44,True
81.0,11.0,29.0,0.0,-5.38,2.0,-4.02,True
81.0,11.0,29.0,0.0,0.65,2.0,0.75,True
81.0,11.0,29.0,0.0,-0.93,2.0,-1.59,True
81.0,11.0,29.0,0.0,-5.23,2.0,-4.45,True
81.0,11.0,29.0,0.0,-3.47,2.0,-2.26,True
81.0,11.0,29.0,0.0,-13.62,2.0,-9.86,True
81.0,11.0,29.0,0.0,-6.35,2.0,0.06,True
81.0,11.0,29.0,0.0,-7.08,2.0,-1.11,True
81.0,11.0,29.0,0.0,0.35,2.0,3.21,True
81.0,11.0,29.0,0.0,7.77,2.0,3.87,True
81.0,11.0,29.0,0.0,5.79,2.0,-0.76,True
81.0,11.0,29.0,0.0,8.92,2.0,0.57,True
81.0,11.0,29.0,0.0,6.45,2.0,-2.74,True
81.0,11.0,29.0,0.0,0.68,2.0,-5.25,True
81.0,11.0,29.0,0.0,-9.99,2.0,-10.74,True
81.0,11.0,29.0,0.0,-3.19,2.0,-2.92,True
81.0,11.0,29.0,0.0,-8.77,2.0,-5.42,True
81.0,11.0,29.0,0.0,-11.07,2.0,-4.92,True
81.0,11.0,29.0,0.0,-5.76,2.0,0.07,True
81.0,11.0,29.0,0.0,-1.52,2.0,1.12,True
81.0,11.0,29.0,0.0,5.82,2.0,4.2,True
81.0,11.0,29.0,0.0,1.59,2.0,-1.36,True
81.0,11.0,29.0,0.0,-7.47,2.0,-7.43,True
81.0,11.0,29.0,0.0,-6.72,2.0,-4.08,True
81.0,11.0,29.0,0.0,2.17,2.0,3.45,True
81.0,11.0,29.0,0.0,-4.29,2.0,-2.35,True
81.0,11.0,29.0,0.0,-0.28,2.0,0.67,True
81.0,11.0,29.0,0.0,4.94,2.0,0.9,True
81.0,11.0,29.0,0.0,-26.32,2.0,-23.41,True
81.0,11.0,29.0,-0.1,-50.0,2.0,-61.81,True
81.0,11.0,29.0,-0.2,-50.0,2.0,-95.2,True
81.0,11.0,29.0,-0.4,-50.0,2.0,-88.8,True
81.0,11.0,29.0,-0.6,-50.0,2.0,-97.98,True
81.0,11.0,29.0,-0.8,-50.0,2.0,-99.03,True
81.0,11.0,29.0,-1.0,-50.0,2.0,-100.08,True
81.0,11.0,29.0,-1.3,-50.0,2.0,-100.42,True
81.0,11.0,29.0,-1.5,-50.0,2.0,-101.06,True
81.0,11.0,29.0,-1.7,-50.0,2.0,-102.17,True
81.0,11.0,29.0,-2.0,-50.0,2.0,-101.63,True
81.0,11.0,29.0,-2.2,-50.0,2.0,-101.03,True
81.0,11.0,29.0,-2.4,-50.0,2.0,-101.25,True
81.0,11.0,29.0,-2.7,-50.0,2.0,-100.88,True
81.0,11.0,29.0,-2.9,-50.0,2.0,-99.3,True
81.0,11.0,29.0,-3.1,-50.0,2.0,-99.82,True
81.0,11.0,29.0,-3.3,-50.0,2.0,-84.16,True
81.0,11.0,29.0,-3.5,-50.0,2.0,-72.95,True
81.0,11.0,29.0,-3.6,-50.0,2.0,-57.82,True
81.0,11.0,29.0,-3.7,-50.0,2.0,-29.06,True
81.0,11.0,29.0,-3.7,-50.0,2.0,4.06,True
81.0,11.0,29.0,-3.7,-50.0,2.0,10.24,True
